,ADDR_PCT_CD,BORO_NM,JURISDICTION_CODE,LAW_CAT_CD,Latitude,Longitude,FIPS
1674,106,QUEENS,0.0,VIOLATION,40.661023414,-73.845173098,360810892003016
1675,30,MANHATTAN,0.0,VIOLATION,40.828719891,-73.945066481,360610237001001
1676,44,BRONX,0.0,VIOLATION,40.827421047,-73.912901422,360050143001012
1677,81,BROOKLYN,2.0,MISDEMEANOR,40.687335253,-73.934419735,360470293002001
1678,13,MANHATTAN,0.0,MISDEMEANOR,40.732830433000004,-73.98149123,360610048005000
1679,52,BRONX,1.0,MISDEMEANOR,40.858376975,-73.903910038,360050239004002
1680,60,BROOKLYN,0.0,FELONY,40.584475148,-73.96907559899999,360470374013002
1681,44,BRONX,0.0,MISDEMEANOR,40.833776359,-73.918429299,360050197005000
1682,40,BRONX,0.0,MISDEMEANOR,40.806122978000005,-73.917964704,360050025001000
1683,88,BROOKLYN,0.0,VIOLATION,40.698033928,-73.975287153,360470543001048
1684,106,QUEENS,0.0,MISDEMEANOR,40.685082375,-73.830283585,360810098001004
1685,70,BROOKLYN,0.0,MISDEMEANOR,40.637937014,-73.956703006,360470516013002
1686,67,BROOKLYN,0.0,MISDEMEANOR,40.663017485,-73.931340207,360470880001001
1687,20,MANHATTAN,0.0,MISDEMEANOR,40.780045767,-73.982915201,360610159004002
1688,69,BROOKLYN,0.0,FELONY,40.646360547,-73.912784625,360470960001025
1689,50,BRONX,0.0,FELONY,40.890243367,-73.911383253,360050307012001
1690,32,MANHATTAN,0.0,MISDEMEANOR,40.81756739,-73.938232997,360610214002000
1691,52,BRONX,0.0,MISDEMEANOR,40.866164484,-73.898428585,360050265001001
1692,120,STATEN ISLAND,0.0,MISDEMEANOR,40.624122151,-74.083669699,360850021003008
1693,30,MANHATTAN,0.0,FELONY,40.819817756999996,-73.955435761,360610223021000
1694,30,MANHATTAN,0.0,FELONY,40.819817756999996,-73.955435761,360610223021000
1695,46,BRONX,0.0,FELONY,40.853598367,-73.900576881,360050381004000
1696,73,BROOKLYN,0.0,MISDEMEANOR,40.667789106,-73.905871605,360470908003003
1697,72,BROOKLYN,0.0,MISDEMEANOR,40.649277978,-74.009666595,360470080001000
1698,102,QUEENS,0.0,MISDEMEANOR,40.700592873000005,-73.815854197,360810142021007
1699,6,MANHATTAN,1.0,FELONY,40.737368955,-73.996840424,360610081004000
1700,79,BROOKLYN,0.0,FELONY,40.683466804,-73.948514066,360470249002000
1701,75,BROOKLYN,0.0,MISDEMEANOR,40.651700904,-73.86844675100001,360471070001001
1702,60,BROOKLYN,0.0,FELONY,40.577554151,-73.997884731,360470330003000
1703,113,QUEENS,3.0,MISDEMEANOR,40.679980738000005,-73.77623390699999,360810284001014
1704,20,MANHATTAN,0.0,MISDEMEANOR,40.77968795,-73.977138063,360610161006000
1705,69,BROOKLYN,0.0,MISDEMEANOR,40.645131844,-73.903669404,360470968001001
1706,81,BROOKLYN,0.0,MISDEMEANOR,40.689531319000004,-73.934857494,360470291002001
1707,41,BRONX,72.0,MISDEMEANOR,40.791151866999996,-73.884371919,360050001001013
1708,75,BROOKLYN,0.0,FELONY,40.66233529,-73.860067127,360471220002026
1709,75,BROOKLYN,0.0,FELONY,40.66233529,-73.860067127,360471220002026
1710,103,QUEENS,0.0,MISDEMEANOR,40.707047475,-73.792611904,360810460003005
1711,40,BRONX,2.0,MISDEMEANOR,40.812699136999996,-73.92161973600001,360050041004000
1712,103,QUEENS,0.0,MISDEMEANOR,40.702511756,-73.787356774,360810440001001
1713,40,BRONX,2.0,FELONY,40.812699136999996,-73.92161973600001,360050041004000
1714,40,BRONX,2.0,FELONY,40.812699136999996,-73.92161973600001,360050041004000
1715,40,BRONX,2.0,MISDEMEANOR,40.805504346999996,-73.91647725199999,360050027012000
1716,113,QUEENS,0.0,MISDEMEANOR,40.691790755,-73.778671609,360810432001010
1717,110,QUEENS,0.0,MISDEMEANOR,40.733926841,-73.871582398,360810475001010
1718,23,MANHATTAN,0.0,FELONY,40.794917497,-73.948557893,360610174013002
1719,22,MANHATTAN,0.0,FELONY,40.78245186,-73.965878269,360610143001020
1720,25,MANHATTAN,0.0,MISDEMEANOR,40.803707963,-73.935818545,360610196003000
1721,108,QUEENS,0.0,VIOLATION,40.7438917,-73.952465955,360810007004002
1722,108,QUEENS,0.0,VIOLATION,40.7438917,-73.952465955,360810007004002
1723,24,MANHATTAN,0.0,MISDEMEANOR,40.794515091,-73.96632353300001,360610185002000
1724,104,QUEENS,0.0,MISDEMEANOR,40.706804024,-73.897088004,360810613012001
1725,83,BROOKLYN,0.0,FELONY,40.690014405999996,-73.9069184,360470409002000
1726,78,BROOKLYN,0.0,MISDEMEANOR,40.662451925,-73.981979329,360470149002001
1727,78,BROOKLYN,0.0,MISDEMEANOR,40.662451925,-73.981979329,360470149002001
1728,30,MANHATTAN,0.0,MISDEMEANOR,40.823116479,-73.95433516199999,360610225002000
1729,30,MANHATTAN,0.0,MISDEMEANOR,40.823116479,-73.95433516199999,360610225002000
1730,61,BROOKLYN,2.0,MISDEMEANOR,40.594872353,-73.940815501,360470572002001
1731,123,STATEN ISLAND,0.0,FELONY,40.525421752,-74.200964277,360850198003004
1732,71,BROOKLYN,0.0,VIOLATION,40.661578178,-73.95072602399999,360470800001000
1733,121,STATEN ISLAND,0.0,VIOLATION,40.629713787,-74.164570797,360850319012003
1734,103,QUEENS,0.0,FELONY,40.690823527,-73.797469119,360810260002005
1735,78,BROOKLYN,0.0,MISDEMEANOR,40.662451925,-73.981979329,360470149002001
1736,50,BRONX,0.0,VIOLATION,40.879781121,-73.905115846,360050289001000
1737,108,QUEENS,0.0,VIOLATION,40.746218446,-73.909806437,360810251001003
1738,18,MANHATTAN,0.0,VIOLATION,40.757989139,-73.983653605,360610125001007
1739,46,BRONX,0.0,MISDEMEANOR,40.861255889,-73.894180991,360050399021002
1740,18,MANHATTAN,0.0,VIOLATION,40.757989139,-73.983653605,360610125001007
1741,40,BRONX,2.0,VIOLATION,40.816068266,-73.908552085,360050073002000
1742,9,MANHATTAN,0.0,MISDEMEANOR,40.725426295,-73.992075048,360610036022001
1743,40,BRONX,2.0,VIOLATION,40.812699136999996,-73.92161973600001,360050041004000
1744,75,BROOKLYN,0.0,MISDEMEANOR,40.665243616,-73.863687231,360471220002003
1745,40,BRONX,2.0,MISDEMEANOR,40.808061135,-73.922481314,360050025003000
1746,69,BROOKLYN,0.0,FELONY,40.635516265,-73.91327799300001,360470954003003
1747,73,BROOKLYN,0.0,FELONY,40.662345472,-73.904978181,360470918002003
1748,46,BRONX,0.0,MISDEMEANOR,40.854725111,-73.899046118,360050381001000
1749,113,QUEENS,2.0,VIOLATION,40.685558818000004,-73.783769094,360810278002001
1750,50,BRONX,0.0,MISDEMEANOR,40.89788635,-73.896994726,360050435001018
1751,47,BRONX,0.0,FELONY,40.878485384,-73.868489842,360050378002000
1752,46,BRONX,0.0,MISDEMEANOR,40.858865278,-73.903605666,360050239004002
1753,40,BRONX,0.0,VIOLATION,40.816336593,-73.91866744100001,360050065001000
1754,78,BROOKLYN,0.0,FELONY,40.671754725999996,-73.98764376,360470119001022
1755,111,QUEENS,0.0,VIOLATION,40.756481756999996,-73.724974325,360811529021000
1756,112,QUEENS,0.0,MISDEMEANOR,40.720966191,-73.846967517,360810711004004
1757,33,MANHATTAN,0.0,MISDEMEANOR,40.840490291,-73.93646612,360610253003001
1758,75,BROOKLYN,0.0,MISDEMEANOR,40.678721623,-73.867005407,360471188002001
1759,111,QUEENS,0.0,FELONY,40.752707723,-73.759310948,360811385011009
1760,1,MANHATTAN,0.0,MISDEMEANOR,40.710093846999996,-74.01060963,360610013001007
1761,52,BRONX,0.0,MISDEMEANOR,40.862188599,-73.890712482,360050397002002
1762,7,MANHATTAN,0.0,MISDEMEANOR,40.71947512,-73.986332605,360610030014001
1763,120,STATEN ISLAND,0.0,MISDEMEANOR,40.638812184,-74.087471423,360850077001000
1764,13,MANHATTAN,0.0,FELONY,40.73563375,-73.98860618,360610050003000
1765,104,QUEENS,0.0,MISDEMEANOR,40.732360416999995,-73.90011190199999,360810515002002
1766,47,BRONX,2.0,MISDEMEANOR,40.885452306,-73.844892748,360050458003000
1767,52,BRONX,0.0,FELONY,40.863682624,-73.888790284,360050397002000
1768,52,BRONX,0.0,MISDEMEANOR,40.875622163,-73.878027234,360050423002003
1769,67,BROOKLYN,0.0,MISDEMEANOR,40.651998978,-73.944873225,360470816002003
1770,13,MANHATTAN,0.0,MISDEMEANOR,40.742997406,-73.984234687,360610068001000
1771,13,MANHATTAN,0.0,VIOLATION,40.742822261,-73.988644647,360610058001004
1772,69,BROOKLYN,2.0,VIOLATION,40.649687373,-73.8934102,360470982002003
1773,52,BRONX,0.0,MISDEMEANOR,40.863279019000004,-73.900678098,360050265003001
1774,115,QUEENS,0.0,FELONY,40.756531815,-73.886493047,360810327002002
1775,100,QUEENS,0.0,VIOLATION,40.578138795,-73.845174437,360810934012001
1776,60,BROOKLYN,0.0,MISDEMEANOR,40.577904067,-73.96010058899999,360470362001000
1777,1,MANHATTAN,0.0,FELONY,40.711248886,-74.015129462,360610317041000
1778,61,BROOKLYN,0.0,FELONY,40.602605077,-73.954205082,360470558001001
1779,113,QUEENS,0.0,VIOLATION,40.684366665,-73.793735282,360810190001003
1780,104,QUEENS,0.0,MISDEMEANOR,40.702254418,-73.908268202,360810549003000
1781,41,BRONX,0.0,MISDEMEANOR,40.814351029,-73.887875625,360050093003001
1782,84,BROOKLYN,0.0,MISDEMEANOR,40.689016177,-73.984135667,360470037001002
1783,30,MANHATTAN,0.0,FELONY,40.829224095,-73.943364126,360610235014002
1784,78,BROOKLYN,0.0,MISDEMEANOR,40.672740178000005,-73.988397017,360470119001023
1785,103,QUEENS,0.0,MISDEMEANOR,40.702444153,-73.803366663,360810240002001
1786,107,QUEENS,0.0,MISDEMEANOR,40.725088305999996,-73.765176002,360810492001005
1787,6,MANHATTAN,0.0,MISDEMEANOR,40.729433913,-73.999900423,360610065002001
1788,61,BROOKLYN,0.0,MISDEMEANOR,40.609583959,-73.95843934199999,360470554001000
1789,6,MANHATTAN,0.0,MISDEMEANOR,40.729433913,-73.999900423,360610065002001
1790,14,MANHATTAN,0.0,VIOLATION,40.758541451999996,-73.988844106,360610121004000
1791,75,BROOKLYN,0.0,MISDEMEANOR,40.661360679,-73.879258826,360471116002010
1792,48,BRONX,0.0,VIOLATION,40.84371266,-73.886496095,360050365013001
1793,67,BROOKLYN,0.0,FELONY,40.639875081,-73.944497697,360470830003002
1794,43,BRONX,0.0,VIOLATION,40.832451367,-73.852738648,360050092003001
1795,81,BROOKLYN,0.0,VIOLATION,40.692068798,-73.932370464,360470289002000
1796,120,STATEN ISLAND,2.0,MISDEMEANOR,40.636818966999996,-74.118653127,360850133022002
1797,75,BROOKLYN,0.0,MISDEMEANOR,40.660893361999996,-73.89237587,360471128002002
1798,109,QUEENS,0.0,MISDEMEANOR,40.757143538,-73.816058818,360811189001002
1799,78,BROOKLYN,0.0,MISDEMEANOR,40.669756686,-73.98922304,360470121002003
1800,108,QUEENS,0.0,MISDEMEANOR,40.742962354,-73.955274248,360810007004005
1801,75,BROOKLYN,1.0,FELONY,40.676902346,-73.90004715100001,360470367001009
1802,33,MANHATTAN,0.0,FELONY,40.836617284,-73.941225657,360610245004000
1803,10,MANHATTAN,0.0,MISDEMEANOR,40.740105494,-74.002274881,360610083002001
1804,42,BRONX,0.0,FELONY,40.825663424,-73.908072787,360050185001007
1805,46,BRONX,0.0,FELONY,40.849040238,-73.9048127,360050233021001
1806,1,MANHATTAN,0.0,VIOLATION,40.727056937,-74.001895604,360610049003000
1807,47,BRONX,0.0,FELONY,40.905390295,-73.849483984,360050414002000
1808,41,BRONX,0.0,FELONY,40.820428041,-73.893884614,360050087002001
1809,73,BROOKLYN,0.0,MISDEMEANOR,40.663612562,-73.917945322,360470894001001
1810,73,BROOKLYN,0.0,MISDEMEANOR,40.663612562,-73.917945322,360470894001001
1811,46,BRONX,0.0,VIOLATION,40.845984788,-73.90745917699999,360050229015000
1812,113,QUEENS,0.0,FELONY,40.706808642,-73.751051106,360810510002004
1813,68,BROOKLYN,0.0,MISDEMEANOR,40.620796827,-74.040475461,360470052011005
1814,115,QUEENS,0.0,MISDEMEANOR,40.759246406,-73.87845692,360810339001003
1815,61,BROOKLYN,0.0,MISDEMEANOR,40.585820136,-73.952992493,360470606001002
1816,70,BROOKLYN,0.0,VIOLATION,40.637937014,-73.956703006,360470516013002
1817,113,QUEENS,0.0,FELONY,40.671817954,-73.79706539899999,360810790002009
1818,113,QUEENS,0.0,MISDEMEANOR,40.671817954,-73.79706539899999,360810790002009
1819,113,QUEENS,0.0,FELONY,40.679352531,-73.777829578,360810284001016
1820,46,BRONX,0.0,MISDEMEANOR,40.852908430999996,-73.909340056,360050243001001
1821,113,QUEENS,0.0,VIOLATION,40.676647179,-73.77693008,360810334025000
1822,109,QUEENS,0.0,VIOLATION,40.764239239,-73.827027876,360811161002001
1823,7,MANHATTAN,0.0,FELONY,40.714127476,-73.980443115,360610012003003
1824,14,MANHATTAN,0.0,MISDEMEANOR,40.750602603000004,-73.980901604,360610082001007
1825,60,BROOKLYN,0.0,VIOLATION,40.588839651,-73.983763411,360470308001000
1826,90,BROOKLYN,0.0,MISDEMEANOR,40.701024128,-73.952647992,360470531002003
1827,76,BROOKLYN,0.0,FELONY,40.676531272,-73.99756434,360470077003004
1828,68,BROOKLYN,0.0,FELONY,40.633675749,-74.01709345,360470126003003
1829,9,MANHATTAN,0.0,FELONY,40.72358816,-73.977669603,360610026021001
1830,76,BROOKLYN,0.0,FELONY,40.675630998,-73.998245744,360470077003005
1831,33,MANHATTAN,0.0,VIOLATION,40.83263208,-73.94146045,360610239002001
1832,41,BRONX,0.0,VIOLATION,40.818078585,-73.89693760899999,360050087001007
1833,76,BROOKLYN,1.0,FELONY,40.674749917,-73.997769895,360470077003006
1834,67,BROOKLYN,0.0,MISDEMEANOR,40.639994931,-73.94841428699999,360470828001001
1835,33,MANHATTAN,0.0,VIOLATION,40.83263208,-73.94146045,360610239002001
1836,67,BROOKLYN,0.0,MISDEMEANOR,40.644113487,-73.93489823,360470850001010
1837,72,BROOKLYN,0.0,FELONY,40.645394077,-74.010029986,360470078002000
1838,107,QUEENS,0.0,FELONY,40.729939364,-73.810433142,360811227013004
1839,44,BRONX,0.0,MISDEMEANOR,40.825843698,-73.925918502,360050063004001
1840,107,QUEENS,0.0,MISDEMEANOR,40.705376561,-73.817294503,360810214003007
1841,114,QUEENS,2.0,FELONY,40.775189647,-73.934853135,360810087002002
1842,120,STATEN ISLAND,2.0,MISDEMEANOR,40.636818966999996,-74.118653127,360850133022002
1843,108,QUEENS,0.0,MISDEMEANOR,40.73969532,-73.922712414,360810185023005
1844,45,BRONX,0.0,FELONY,40.830690475,-73.829698985,360050166001002
1845,49,BRONX,0.0,MISDEMEANOR,40.865989852,-73.860068841,360050342002005
1846,61,BROOKLYN,2.0,MISDEMEANOR,40.595159063000004,-73.937981424,360470572002001
1847,19,MANHATTAN,1.0,FELONY,40.779505997,-73.955585504,360610148025000
1848,113,QUEENS,0.0,MISDEMEANOR,40.676647179,-73.77693008,360810334025000
1849,10,MANHATTAN,0.0,FELONY,40.755936991,-73.992598403,360610115001002
1850,10,MANHATTAN,0.0,MISDEMEANOR,40.757677281,-73.994818099,360610115002002
1851,114,QUEENS,0.0,MISDEMEANOR,40.784920704,-73.915235592,360810105001000
1852,102,QUEENS,0.0,FELONY,40.680572446999996,-73.856293659,360810052002000
1853,40,BRONX,0.0,MISDEMEANOR,40.812770443000005,-73.906790071,360050079004003
1854,24,MANHATTAN,0.0,MISDEMEANOR,40.797576424,-73.96978564300001,360610187003001
1855,62,BROOKLYN,0.0,FELONY,40.605555562,-74.015606093,360470168001000
1856,62,BROOKLYN,0.0,MISDEMEANOR,40.605555562,-74.015606093,360470168001000
1857,44,BRONX,0.0,MISDEMEANOR,40.830211602,-73.91182094199999,360050175006000
1858,33,MANHATTAN,0.0,FELONY,40.845052646,-73.937654487,360610263003001
1859,47,BRONX,0.0,FELONY,40.87813788,-73.869434337,360050435001035
1860,94,BROOKLYN,0.0,MISDEMEANOR,40.729536461,-73.95203962,360470575004000
1861,72,BROOKLYN,0.0,FELONY,40.642555201,-74.016652513,360470074004000
1862,25,MANHATTAN,0.0,MISDEMEANOR,40.804384045999996,-73.937421669,360610196003001
1863,62,BROOKLYN,0.0,MISDEMEANOR,40.609130165,-73.99355827800001,360470274001001
1864,52,BRONX,0.0,MISDEMEANOR,40.864645569000004,-73.89415390399999,360050399014000
1865,103,QUEENS,0.0,MISDEMEANOR,40.694884601,-73.795242585,360810254005006
1866,110,QUEENS,0.0,FELONY,40.743879818,-73.864818307,360810411002001
1867,23,MANHATTAN,0.0,FELONY,40.788380212,-73.94409222899999,360610164004000
1868,25,MANHATTAN,0.0,MISDEMEANOR,40.787874599,-73.928181646,360610240001002
1869,113,QUEENS,0.0,FELONY,40.680997216,-73.783888443,360810288001010
1870,1,MANHATTAN,0.0,MISDEMEANOR,40.712803176,-74.007446595,360610021001007
1871,83,BROOKLYN,0.0,FELONY,40.695903046,-73.919290376,360470419001000
1872,48,BRONX,0.0,MISDEMEANOR,40.857770506,-73.894605877,360050383023000
1873,112,QUEENS,0.0,FELONY,40.731562927,-73.84433086899999,360810747002000
1874,120,STATEN ISLAND,0.0,MISDEMEANOR,40.645448462,-74.080813638,360850007004003
1875,49,BRONX,0.0,MISDEMEANOR,40.850242968,-73.857405473,360050250002002
1876,49,BRONX,0.0,FELONY,40.850242968,-73.857405473,360050250002002
1877,107,QUEENS,0.0,MISDEMEANOR,40.710254725,-73.82124163600001,360810216002002
1878,33,MANHATTAN,0.0,MISDEMEANOR,40.834981466,-73.946951313,360610241001002
1879,26,MANHATTAN,0.0,FELONY,40.81354743,-73.95909953,360610211004002
1880,115,QUEENS,3.0,MISDEMEANOR,40.756567585,-73.875931534,360810351001002
1881,109,QUEENS,0.0,MISDEMEANOR,40.765274804,-73.815166353,360811157002007
1882,123,STATEN ISLAND,0.0,MISDEMEANOR,40.535585428000005,-74.208877159,360850208032017
1883,18,MANHATTAN,0.0,VIOLATION,40.761778888,-73.979057403,360610131001000
1884,44,BRONX,0.0,FELONY,40.84416759,-73.914303518,360050227021002
1885,102,QUEENS,0.0,FELONY,40.689567810999996,-73.832478977,360810108001002
1886,43,BRONX,0.0,FELONY,40.832616561,-73.857515523,360050092001000
1887,50,BRONX,2.0,MISDEMEANOR,40.875137941999995,-73.906145787,360050283001007
1888,52,BRONX,0.0,MISDEMEANOR,40.88220104,-73.88318653,360050421004000
1889,52,BRONX,0.0,MISDEMEANOR,40.880631543,-73.883648552,360050421002000
1890,47,BRONX,0.0,FELONY,40.894176784,-73.856956763,360050418004000
1891,52,BRONX,0.0,FELONY,40.862687571,-73.909041119,360050263001001
1892,90,BROOKLYN,0.0,VIOLATION,40.706251292,-73.943028573,360470505003002
1893,60,BROOKLYN,0.0,MISDEMEANOR,40.572838506,-73.995433562,360470342002002
1894,61,BROOKLYN,0.0,MISDEMEANOR,40.606988161,-73.94698841399999,360470548002002
1895,103,QUEENS,0.0,MISDEMEANOR,40.691984061999996,-73.805124799,360810204002007
1896,107,QUEENS,0.0,MISDEMEANOR,40.710021116,-73.794730785,360810454001002
1897,115,QUEENS,0.0,FELONY,40.750928034,-73.862241462,360810403001004
1898,20,MANHATTAN,0.0,MISDEMEANOR,40.770741681,-73.98737989899999,360610147001001
1899,6,MANHATTAN,0.0,FELONY,40.734264376,-73.991608525,360610061003001
1900,109,QUEENS,0.0,FELONY,40.793213255,-73.840719667,360810939001001
1901,114,QUEENS,0.0,MISDEMEANOR,40.753997699,-73.921948679,360810157001004
1902,120,STATEN ISLAND,0.0,MISDEMEANOR,40.619237356,-74.069943212,360850006001002
1903,45,BRONX,0.0,MISDEMEANOR,40.830886622,-73.834341899,360050194001019
1904,75,BROOKLYN,0.0,FELONY,40.669298948000005,-73.879604935,360471164003001
1905,17,MANHATTAN,0.0,MISDEMEANOR,40.747327395999996,-73.97696149800001,360610080004001
1906,78,BROOKLYN,0.0,VIOLATION,40.677123201,-73.97076314600001,360470163003000
1907,83,BROOKLYN,0.0,FELONY,40.691008575,-73.914727539,360470415002001
1908,45,BRONX,0.0,MISDEMEANOR,40.84306602,-73.837036689,360050284001026
1909,25,MANHATTAN,0.0,FELONY,40.798943826999995,-73.942360522,360610182001000
1910,24,MANHATTAN,0.0,FELONY,40.794952884000004,-73.971437333,360610183006001
1911,102,QUEENS,0.0,MISDEMEANOR,40.68534316,-73.858746047,360810008002003
1912,13,MANHATTAN,0.0,MISDEMEANOR,40.742997406,-73.984234687,360610068001000
1913,48,BRONX,0.0,FELONY,40.842883986,-73.878633004,360050361005000
1914,10,MANHATTAN,0.0,FELONY,40.743456804000004,-74.003541686,360610089003001
1915,90,BROOKLYN,0.0,MISDEMEANOR,40.705050458,-73.959184127,360470533005000
1916,104,QUEENS,0.0,MISDEMEANOR,40.699686313,-73.887715038,360810629003002
1917,88,BROOKLYN,0.0,MISDEMEANOR,40.686692924,-73.966028228,360470197003000
1918,47,BRONX,0.0,MISDEMEANOR,40.905390295,-73.849483984,360050414002000
1919,109,QUEENS,0.0,FELONY,40.757266081,-73.831575981,360810871001002
1920,101,QUEENS,0.0,MISDEMEANOR,40.599195418,-73.760987846,360810998011003
1921,83,BROOKLYN,1.0,MISDEMEANOR,40.690935963,-73.920659443,360470399003001
1922,49,BRONX,0.0,MISDEMEANOR,40.856576728,-73.843893678,360050296002000
1923,47,BRONX,0.0,MISDEMEANOR,40.883707124000004,-73.835306062,360050484004008
1924,32,MANHATTAN,97.0,MISDEMEANOR,40.821470874,-73.944606383,360610227003000
1925,102,QUEENS,0.0,FELONY,40.681010336,-73.857475296,360810042001010
1926,52,BRONX,0.0,MISDEMEANOR,40.874299281999996,-73.888964172,360050409002001
1927,76,BROOKLYN,0.0,MISDEMEANOR,40.678932445,-74.011055336,360470059001008
1928,62,BROOKLYN,0.0,FELONY,40.592771278,-73.995893085,360470304001007
1929,103,QUEENS,0.0,FELONY,40.690056109000004,-73.798106093,360810196001002
1930,114,QUEENS,2.0,VIOLATION,40.759450566999995,-73.933576266,360810047002001
1931,44,BRONX,0.0,MISDEMEANOR,40.837392476,-73.916451675,360050221022000
1932,72,BROOKLYN,0.0,MISDEMEANOR,40.658157754,-74.000441155,360470101003005
1933,68,BROOKLYN,0.0,FELONY,40.632140662,-74.021556907,360470130004002
1934,60,BROOKLYN,1.0,FELONY,40.575301036999996,-73.976542065,360470354003000
1935,73,BROOKLYN,2.0,MISDEMEANOR,40.664872739,-73.904163557,360470910002000
1936,42,BRONX,0.0,VIOLATION,40.828903564,-73.90304562600001,360050185002000
1937,60,BROOKLYN,0.0,MISDEMEANOR,40.581546834,-73.984647199,360470348001010
1938,1,MANHATTAN,0.0,VIOLATION,40.722854679,-74.003374637,360610047002003
1939,67,BROOKLYN,0.0,FELONY,40.645843875,-73.919415791,360470934002006
1940,106,QUEENS,0.0,MISDEMEANOR,40.657143395,-73.848061812,360810892004002
1941,45,BRONX,0.0,VIOLATION,40.867233936999995,-73.82089197399999,360050302004003
1942,81,BROOKLYN,0.0,MISDEMEANOR,40.691732871999996,-73.935295276,360470289002001
1943,83,BROOKLYN,0.0,MISDEMEANOR,40.697737196,-73.928570853,360470423001001
1944,121,STATEN ISLAND,0.0,MISDEMEANOR,40.627600711,-74.171792297,360850323001012
1945,72,BROOKLYN,0.0,FELONY,40.649511313000005,-74.00931706899999,360470080001001
1946,72,BROOKLYN,0.0,MISDEMEANOR,40.649511313000005,-74.00931706899999,360470080001001
1947,121,STATEN ISLAND,0.0,MISDEMEANOR,40.624998356,-74.14402545899999,360850247002007
1948,25,MANHATTAN,0.0,MISDEMEANOR,40.796660712,-73.938032081,360610188003001
1949,40,BRONX,2.0,FELONY,40.816465656999995,-73.907807308,360050075003000
1950,106,QUEENS,0.0,FELONY,40.689052975,-73.818767155,360810158021001
1951,60,BROOKLYN,2.0,MISDEMEANOR,40.592117026,-73.98436031899999,360470382002001
1952,113,QUEENS,0.0,FELONY,40.681119751,-73.761177355,360810366002008
1953,23,MANHATTAN,0.0,FELONY,40.787757377,-73.944547763,360610164003000
1954,46,BRONX,2.0,MISDEMEANOR,40.85568876,-73.89624311,360050383022000
1955,46,BRONX,0.0,MISDEMEANOR,40.858396099000004,-73.900566094,360050237033001
1956,105,QUEENS,0.0,FELONY,40.75506829,-73.71596013899999,360811551022005
1957,79,BROOKLYN,0.0,MISDEMEANOR,40.69354575,-73.94884165,360470261005000
1958,113,QUEENS,0.0,FELONY,40.670020368,-73.762759972,360810330003000
1959,33,MANHATTAN,0.0,MISDEMEANOR,40.840781109,-73.936245382,360610249001001
1960,46,BRONX,0.0,MISDEMEANOR,40.859861751,-73.894367581,360050399023000
1961,76,BROOKLYN,0.0,FELONY,40.674206473000005,-73.999832007,360470065007006
1962,110,QUEENS,0.0,FELONY,40.747690700999996,-73.883469301,360810283003001
1963,45,BRONX,4.0,MISDEMEANOR,40.830798914,-73.82694879600001,360050166001000
1964,75,BROOKLYN,0.0,FELONY,40.680886862,-73.884433309,360471172022003
1965,79,BROOKLYN,2.0,FELONY,40.695791716,-73.939095905,360470283001000
1966,47,BRONX,0.0,VIOLATION,40.887089188000004,-73.86778566699999,360050435001026
1967,14,MANHATTAN,0.0,FELONY,40.752533054000004,-73.987401394,360610109001001
1968,77,BROOKLYN,0.0,MISDEMEANOR,40.669364302,-73.924019539,360470359003000
1969,115,QUEENS,0.0,FELONY,40.760420032,-73.874841441,360810353001002
1970,73,BROOKLYN,0.0,FELONY,40.657743089,-73.909136741,360470916004000
1971,90,BROOKLYN,2.0,FELONY,40.704731996,-73.940187784,360470493004002
1972,111,QUEENS,0.0,MISDEMEANOR,40.760396139,-73.767502535,360811471002008
1973,107,QUEENS,0.0,MISDEMEANOR,40.72906475,-73.811020132,360811227022000
1974,42,BRONX,0.0,MISDEMEANOR,40.832667763,-73.901218863,360050149001002
1975,30,MANHATTAN,0.0,MISDEMEANOR,40.826107568000005,-73.95271796899999,360610229005004
1976,121,STATEN ISLAND,0.0,FELONY,40.619253971,-74.134575576,360850201003010
1977,47,BRONX,0.0,MISDEMEANOR,40.88720335,-73.82928658600001,360050484002012
1978,13,MANHATTAN,0.0,FELONY,40.740950631,-73.992127332,360610058001009
1979,42,BRONX,0.0,VIOLATION,40.836054463,-73.900895819,360050169001006
1980,6,MANHATTAN,0.0,FELONY,40.730460432,-74.002079713,360610067001002
1981,43,BRONX,0.0,MISDEMEANOR,40.830641297,-73.874879189,360050062004000
1982,42,BRONX,0.0,FELONY,40.831508366,-73.89679755899999,360050151002002
1983,114,QUEENS,0.0,FELONY,40.760764728000005,-73.915894428,360810149002003
1984,41,BRONX,0.0,MISDEMEANOR,40.812014678000004,-73.887269045,360050093005002
1985,109,QUEENS,0.0,VIOLATION,40.777581997,-73.840739003,360810907001005
1986,115,QUEENS,0.0,MISDEMEANOR,40.751268883,-73.87985020100001,360810279002001
1987,23,MANHATTAN,2.0,MISDEMEANOR,40.786178294,-73.948611589,360610158022000
1988,94,BROOKLYN,0.0,FELONY,40.72562173,-73.957212472,360470561001003
1989,47,BRONX,0.0,FELONY,40.877598817,-73.86607604699999,360050380004004
1990,115,QUEENS,0.0,FELONY,40.754343158000005,-73.897014561,360810309025000
1991,72,BROOKLYN,0.0,FELONY,40.644554093,-74.01090189600001,360470078002001
1992,10,MANHATTAN,0.0,MISDEMEANOR,40.743470455,-74.005393004,360610083003000
1993,30,MANHATTAN,0.0,MISDEMEANOR,40.824164003,-73.95197864800001,360610225003000
