LAW_CAT_CD,Latitude,Longitude,FIPS
VIOLATION,40.743527318000005,-73.911708315,360810253022006
VIOLATION,40.651780946,-73.948210566,360470818003000
VIOLATION,40.823387290999996,-73.87017045,360050046001005
VIOLATION,40.702099496,-73.831827156,360810140001010
VIOLATION,40.820614010999996,-73.94355210399999,360610259002003
VIOLATION,40.634227087,-74.158089494,360850223001004
VIOLATION,40.687358566,-73.98591731100001,360470041001002
VIOLATION,40.825012109,-73.914133073,360050143001017
VIOLATION,40.897977259,-73.845594195,360050444003002
VIOLATION,40.797348115,-73.93054433100001,360610192003002
VIOLATION,40.621415599,-74.080078505,360850029002000
VIOLATION,40.833732020999996,-73.85619413,360050222003004
VIOLATION,40.762853957,-73.786593767,360811139002011
VIOLATION,40.576595513,-73.96222164699999,360470360022000
VIOLATION,40.689184162,-73.736152493,360810612001004
VIOLATION,40.781827307,-73.947322251,360610154002000
VIOLATION,40.613515593,-73.95408594199999,360470546003002
VIOLATION,40.683184576,-73.791197023,360810272002000
VIOLATION,40.642501402,-73.899370805,360470988001005
VIOLATION,40.676784729,-73.907084677,360470367001010
VIOLATION,40.816925805,-73.934490742,360610210001003
VIOLATION,40.621224960999996,-73.935381635,360470736002003
VIOLATION,40.82506399,-73.877397261,360050050013000
VIOLATION,40.812115968,-73.955169978,360610209011000
VIOLATION,40.864470773,-73.918944803,360610293001004
VIOLATION,40.695864034,-73.981822445,360470015002002
VIOLATION,40.669488093000005,-73.943579065,360470337003000
VIOLATION,40.756159513,-73.996962256,360610111003002
VIOLATION,40.58766357,-73.810559779,360810942021024
VIOLATION,40.606576841,-74.118635392,360850173002000
VIOLATION,40.783955526,-73.785092563,360810997051010
VIOLATION,40.818036429,-73.916027981,360050067001004
VIOLATION,40.761878171999996,-73.767435995,360811471001008
VIOLATION,40.855260571,-73.896225703,360050383022001
VIOLATION,40.738397703000004,-73.919653883,360810185013000
VIOLATION,40.612744644,-74.011714295,360470150002003
VIOLATION,40.598000053,-73.99429394399999,360470296003002
VIOLATION,40.606576841,-74.118635392,360850173002000
VIOLATION,40.778357615,-73.952863804,360610146022000
VIOLATION,40.870367648,-73.85561232100001,360050344002000
VIOLATION,40.598537593,-73.748559596,360811010012003
VIOLATION,40.62240649,-73.928262423,360470672001001
VIOLATION,40.688909192,-73.927256961,360470387002001
VIOLATION,40.727698635,-73.988329723,360610038001004
VIOLATION,40.623226819,-74.149226973,360850303012001
VIOLATION,40.574140128,-74.106007765,360850112021023
VIOLATION,40.64208689,-73.974158412,360470494002003
VIOLATION,40.861357899,-73.89773096100001,360050237031000
VIOLATION,40.862763361,-73.901080165,360050265003001
VIOLATION,40.67470324,-74.002925168,360470085002001
VIOLATION,40.744793357,-73.993292546,360610091001000
VIOLATION,40.603611443,-73.751749211,360811032024004
VIOLATION,40.68354911,-73.988496094,360470071004000
VIOLATION,40.773353275,-73.97805728600001,360610153007000
VIOLATION,40.750669412,-73.987780711,360610109001007
VIOLATION,40.859070087,-73.896078771,360050399025001
VIOLATION,40.809193751,-73.92518927399999,360050023002000
VIOLATION,40.69582582,-73.904465262,360810555002002
VIOLATION,40.691214771999995,-73.984387563,360470015003006
VIOLATION,40.579381265,-73.838518858,360810934023008
VIOLATION,40.639529769,-74.020809833,360470072001004
VIOLATION,40.68469984,-73.92474482600001,360470383002000
VIOLATION,40.607996248,-74.010694242,360470172002001
VIOLATION,40.814863541,-73.919901164,360050065001004
VIOLATION,40.643361109000004,-73.95776609100001,360470792003007
VIOLATION,40.744006205,-73.925172249,360810181012001
VIOLATION,40.65690638,-73.885091156,360471106001001
VIOLATION,40.634993558000005,-73.93188426,360470932001011
VIOLATION,40.607996248,-74.010694242,360470172002001
VIOLATION,40.762234770999996,-73.968188083,360610114022003
VIOLATION,40.602280928,-73.753356687,360811008021007
VIOLATION,40.574140128,-74.106007765,360850112021023
VIOLATION,40.672242886,-73.798336657,360810790002006
VIOLATION,40.674305016,-74.007871297,360470053004001
VIOLATION,40.674305016,-74.007871297,360470053004001
VIOLATION,40.833778446,-73.87737758899999,360050062003004
VIOLATION,40.823046444,-73.909948,360050141002005
VIOLATION,40.789402828,-73.844199244,360810939003007
VIOLATION,40.789402828,-73.844199244,360810939003007
VIOLATION,40.74725466,-73.941892761,360810019001063
VIOLATION,40.665941061,-73.985698347,360470139002001
VIOLATION,40.629486071,-74.158640277,360850231001008
VIOLATION,40.689016177,-73.984135667,360470037001002
VIOLATION,40.719980748000005,-73.992898213,360610018005001
VIOLATION,40.840876814,-73.872807133,360050220001004
VIOLATION,40.855220379,-73.854022125,360050288004005
VIOLATION,40.663587177,-73.924988517,360470884001000
VIOLATION,40.795847213,-73.946910264,360610174021004
VIOLATION,40.665562233,-73.878587975,360471120002001
VIOLATION,40.622138455,-74.146061763,360850251001007
VIOLATION,40.647962988,-73.948289206,360470824002000
VIOLATION,40.659052795,-73.882369859,360471110002000
VIOLATION,40.725948671,-73.82988727600001,360810779024000
VIOLATION,40.657635408000004,-73.881319942,360471078001013
VIOLATION,40.851316088000004,-73.902116523,360050381006000
VIOLATION,40.61642332,-74.103510335,360850059001010
VIOLATION,40.673772142,-73.92360715,360470307003008
VIOLATION,40.675296575,-73.877276015,360471192002002
VIOLATION,40.797300086,-73.94892806,360610186002001
VIOLATION,40.636960333000005,-74.022480845,360470070001005
VIOLATION,40.579314146,-74.132403533,360850279001003
VIOLATION,40.737157203,-73.70232425399999,360811579031010
VIOLATION,40.733276458,-74.00507465300001,360610073002000
VIOLATION,40.713719327,-73.986088495,360610002011000
VIOLATION,40.598924758,-73.972968783,360470400001001
VIOLATION,40.655985957,-73.954723468,360470802002003
VIOLATION,40.562010744,-74.111876492,360850128063000
VIOLATION,40.729172131,-73.953807818,360470575004002
VIOLATION,40.680157784,-73.94512395699999,360470269003002
VIOLATION,40.666766531,-73.885989752,360471124001002
VIOLATION,40.833508524,-73.86663819,360050076005005
VIOLATION,40.807760378000005,-73.943346267,360610208003001
VIOLATION,40.807760378000005,-73.943346267,360610208003001
VIOLATION,40.607161684,-74.135811705,360850189022002
VIOLATION,40.822298485,-73.911694131,360050141003007
VIOLATION,40.755443005,-73.94342324600001,360810025002000
VIOLATION,40.836600872,-73.88907045399999,360050155001000
VIOLATION,40.844247097,-73.877676349,360050361005000
VIOLATION,40.778703073,-73.97971645199999,360610157005000
VIOLATION,40.840141645,-73.85676936600001,360050210028000
VIOLATION,40.672814673000005,-73.871674829,360471196004002
VIOLATION,40.803916247,-73.967944215,360610195001000
VIOLATION,40.594299279,-73.961595905,360470392002005
VIOLATION,40.695864034,-73.981822445,360470015002002
VIOLATION,40.825668512,-73.84800221,360050098002000
VIOLATION,40.678004191,-73.97044549600001,360470163002001
VIOLATION,40.693218821,-73.97187397399999,360470185011002
VIOLATION,40.844347445,-73.879136334,360050361004000
VIOLATION,40.676816482,-73.95575123,360470305001008
VIOLATION,40.755846364,-73.892998497,360810309024000
VIOLATION,40.692041935,-73.964218885,360470193004000
VIOLATION,40.82506399,-73.877397261,360050050013000
VIOLATION,40.762655486999996,-73.971115467,360610112021000
VIOLATION,40.582546707,-73.963647524,360470366002000
VIOLATION,40.690460398,-73.829108783,360810120002002
VIOLATION,40.865876364,-73.927663555,360610295002001
VIOLATION,40.63926871,-73.977571706,360470488002001
VIOLATION,40.806897998000004,-73.915557992,360050027023000
VIOLATION,40.59112759,-73.92522113300001,360470628001016
VIOLATION,40.827014458,-73.881668248,360050052002000
VIOLATION,40.604676513,-73.755631072,360811008021002
VIOLATION,40.659770422,-73.960581456,360470798022002
VIOLATION,40.84055694,-73.928417514,360050201001015
VIOLATION,40.650564933000005,-73.937054203,360470858001001
VIOLATION,40.838805984000004,-73.869175427,360050218004000
VIOLATION,40.757239359,-73.96827348800001,360610098001000
VIOLATION,40.672615329,-73.93494972,360470345002002
VIOLATION,40.651700904,-73.86844675100001,360471070001001
VIOLATION,40.760361424,-73.99123343699999,360610121006000
VIOLATION,40.905476173000004,-73.85222231899999,360050414003004
VIOLATION,40.704096074,-73.88661118,360810627001006
VIOLATION,40.814796857,-73.901169522,360050083002000
VIOLATION,40.634697336,-74.115871498,360850105005008
VIOLATION,40.72094421,-73.993796398,360610043002000
VIOLATION,40.735011365,-73.956740966,360470563002003
VIOLATION,40.711933313,-73.998226754,360610027001006
VIOLATION,40.647973442,-73.953489252,360470794001007
VIOLATION,40.675168985999996,-73.793781753,360810184011003
VIOLATION,40.875137941999995,-73.906145787,360050283001007
VIOLATION,40.577657654,-73.85292243399999,360810928002007
VIOLATION,40.667831754,-73.931216296,360470351002001
VIOLATION,40.695058784000004,-73.938948721,360470283002000
VIOLATION,40.719814874,-73.74422035,360810542003002
VIOLATION,40.854623892,-73.92895183,360610277003001
VIOLATION,40.60390020000001,-74.085092063,360850050003012
VIOLATION,40.630985621,-73.886112123,360471034001004
VIOLATION,40.683963672,-73.989559669,360470069002000
VIOLATION,40.583895041,-73.95063572800001,360470608003000
VIOLATION,40.694912140999996,-73.985656072,360470013001014
VIOLATION,40.561244284000004,-74.118018643,360850128061004
VIOLATION,40.645118276,-73.97988317800001,360470498001002
VIOLATION,40.833732020999996,-73.85619413,360050222003004
VIOLATION,40.833732020999996,-73.85619413,360050222003004
VIOLATION,40.705463143,-74.013353629,360610013002012
VIOLATION,40.656673049,-73.913243282,360470896003004
VIOLATION,40.769280537,-73.959484125,360610126001001
VIOLATION,40.639650383,-73.900308331,360470990001006
VIOLATION,40.821764476999995,-73.860194355,360050042005002
VIOLATION,40.751892758000004,-73.861052018,360810403001003
VIOLATION,40.724336516,-74.00938525699999,360610039001003
VIOLATION,40.733614139000004,-74.0028592,360610073004001
VIOLATION,40.896637757,-73.87249064,360050449012003
VIOLATION,40.657389381,-73.899672721,360470920003012
VIOLATION,40.702464159,-73.781002101,360810440003008
VIOLATION,40.690317734000004,-73.801765328,360810198002003
VIOLATION,40.818442200999996,-73.86853985100001,360050020003001
VIOLATION,40.662978161999995,-73.934512165,360470876001000
VIOLATION,40.689093544,-73.806593624,360810202001002
VIOLATION,40.605813431,-73.76244792199999,360811008024000
VIOLATION,40.829882139,-73.93675809999998,360610243021005
VIOLATION,40.722521583,-73.984600298,360610030021000
VIOLATION,40.72971587,-73.863966671,360810693001001
VIOLATION,40.719094601,-73.975751926,360610020003000
VIOLATION,40.630056917,-73.957212492,360470772002004
VIOLATION,40.63381076,-73.889695769,360471022001004
VIOLATION,40.85590689,-73.897695962,360050383012001
VIOLATION,40.695639651,-73.908425158,360470439001002
VIOLATION,40.825817779,-73.948978438,360610229003000
VIOLATION,40.712611783,-73.784013192,360810466002001
VIOLATION,40.675646399,-73.927184904,360470307001003
VIOLATION,40.66975651,-73.98747830800001,360470137003001
VIOLATION,40.729172131,-73.953807818,360470575004002
VIOLATION,40.604043966999996,-73.752485866,360811032024003
VIOLATION,40.786421349,-73.8457229,360810929003000
VIOLATION,40.862543023,-73.897071158,360050401005000
VIOLATION,40.835941215,-73.860417533,360050212001002
VIOLATION,40.616787865999996,-74.027127779,360470160001006
VIOLATION,40.697836308,-73.795846598,360810254003001
VIOLATION,40.711252168,-73.98973575,360610006002002
VIOLATION,40.612613626999995,-74.083122217,360850040002001
VIOLATION,40.70567359,-73.935368307,360470485002001
VIOLATION,40.637624716,-73.945249009,360470788001000
VIOLATION,40.648540697,-73.958256514,360470794001003
VIOLATION,40.647973442,-73.953489252,360470794001007
VIOLATION,40.686875736,-73.82546173899999,360810106001003
VIOLATION,40.875137941999995,-73.906145787,360050283001007
VIOLATION,40.632622856,-73.902498532,360471006001002
VIOLATION,40.604840222,-73.99862573899999,360470284002002
VIOLATION,40.768977672,-73.902793508,360810137001001
VIOLATION,40.655959825,-73.894081348,360471104001011
VIOLATION,40.833927834,-73.911675082,360050177011001
VIOLATION,40.801282804,-73.955856318,360610216004001
VIOLATION,40.858850211,-73.90529754,360050253002003
VIOLATION,40.749187966,-73.879471387,360810279003000
VIOLATION,40.818396426999996,-73.920521939,360050067002002
VIOLATION,40.686074074000004,-73.971433487,360470181004002
VIOLATION,40.655680432,-73.935651003,360470872001000
VIOLATION,40.671194574,-73.942031121,360470339003000
VIOLATION,40.760278215999996,-73.830485448,360810871002006
VIOLATION,40.718232554000004,-74.000246752,360610045001011
VIOLATION,40.641840303,-73.906337004,360470964002003
VIOLATION,40.882838346999996,-73.828650463,360050462021014
VIOLATION,40.657612748000005,-73.981173305,360470169004001
VIOLATION,40.806046998,-73.954187936,360610257003003
VIOLATION,40.756097618000005,-73.98109855,360610096001004
VIOLATION,40.694325426,-73.820350349,360810148001013
VIOLATION,40.822607061999996,-73.944345295,360610227003001
VIOLATION,40.806046998,-73.954187936,360610257003003
VIOLATION,40.817828774,-73.864993252,360050020001003
VIOLATION,40.679945789,-74.00142917,360470063002004
VIOLATION,40.684881827,-73.979546676,360470039001004
VIOLATION,40.800380481,-73.950789433,360610186003000
VIOLATION,40.795883789,-73.948889419,360610174013001
VIOLATION,40.67169072,-73.918328321,360470363004001
VIOLATION,40.763278173,-73.969671245,360610114011003
VIOLATION,40.613335354,-74.002018432,360470182001002
VIOLATION,40.734645797,-73.99033113,360610061003000
VIOLATION,40.736838189000004,-73.806231315,360811227011008
VIOLATION,40.639056863,-74.083245237,360850011003003
VIOLATION,40.817432855999996,-73.89021154,360050093002005
VIOLATION,40.716344152,-74.001253193,360610031001008
VIOLATION,40.715380718,-74.00257344100001,360610031001012
VIOLATION,40.645185718,-74.006660692,360470096003001
VIOLATION,40.648886785,-73.88302924,360471058043000
VIOLATION,40.733276458,-74.00507465300001,360610073002000
VIOLATION,40.840234138,-73.917684114,360050219001004
VIOLATION,40.803998961,-73.960319058,360610197011001
VIOLATION,40.765650543,-73.831067427,360810889016002
VIOLATION,40.789802923,-73.952288725,360610168002002
VIOLATION,40.788861361,-73.95200411,360610168002000
VIOLATION,40.836587823,-73.912148581,360050179021000
VIOLATION,40.771874003,-73.951561448,360610136004001
VIOLATION,40.637804468,-73.942377197,360470782002000
VIOLATION,40.705350271,-73.961012562,360470535003001
VIOLATION,40.696973464,-73.73006668,360810594002001
VIOLATION,40.829706895,-73.88701142,360050123003000
VIOLATION,40.817828774,-73.864993252,360050020001003
VIOLATION,40.82506399,-73.877397261,360050050013000
VIOLATION,40.705650897,-73.794426847,360810460002006
VIOLATION,40.831247096,-73.909232255,360050145004003
VIOLATION,40.644490366,-73.936404105,360470850001012
VIOLATION,40.814267648000005,-73.948185286,360610215002001
VIOLATION,40.620602113000004,-74.031131333,360470060002001
VIOLATION,40.62305552,-74.032703077,360470060001001
VIOLATION,40.842666566999995,-73.8889483,360050365022001
VIOLATION,40.636147167,-74.112523221,360850105005000
VIOLATION,40.671086537,-73.94009538899999,360470339002000
VIOLATION,40.717679777,-74.01576943399999,360610317031000
VIOLATION,40.811116426,-73.927329309,360050051002012
VIOLATION,40.6328107,-74.158143785,360850231002002
VIOLATION,40.739648336,-73.98109239,360610066004000
VIOLATION,40.643542986,-73.897744099,360470988001004
VIOLATION,40.633852391,-73.963522301,360470460003002
VIOLATION,40.675635259,-73.941313445,360470311002001
VIOLATION,40.681803475,-73.923789039,360470381001001
VIOLATION,40.888025899,-73.863729531,360050408004002
VIOLATION,40.828096400999996,-73.93874355300001,360610235021001
VIOLATION,40.656592499,-73.96216914,360470798021000
VIOLATION,40.595669656,-73.99313468,360470302001002
VIOLATION,40.670468245,-73.877028955,360471194003002
VIOLATION,40.862199821,-73.862687028,360050328004001
VIOLATION,40.708122688,-73.908216844,360810591001003
VIOLATION,40.65690638,-73.885091156,360471106001001
VIOLATION,40.811671431,-73.923958237,360050039003000
VIOLATION,40.708860791,-74.01623985399999,360610317043001
VIOLATION,40.635561361,-73.94116133,360470780001003
VIOLATION,40.686472480999996,-73.820259728,360810158022002
VIOLATION,40.601958026999995,-73.99381105100001,360470290003000
VIOLATION,40.788750209,-73.948837115,360610166006000
VIOLATION,40.67599797,-73.919314464,360470303002000
VIOLATION,40.731714801,-74.000957613,360610071005006
VIOLATION,40.747729682,-73.986839293,360610076001004
VIOLATION,40.847130475,-73.829129189,360050266025002
VIOLATION,40.648193974,-74.007115053,360470080001001
VIOLATION,40.714806854,-73.761392129,360810484002000
VIOLATION,40.595528113,-74.102458913,360850177003008
VIOLATION,40.709323694,-73.958175169,360470525001001
VIOLATION,40.591227619,-73.983705222,360470382002001
VIOLATION,40.618702211999995,-73.978684448,360470468001007
VIOLATION,40.680741555,-73.93311024399999,360470297003002
VIOLATION,40.667086919,-73.89993209100001,360471134001006
VIOLATION,40.739976141,-73.99073452,360610054001000
VIOLATION,40.856576728,-73.843893678,360050296002000
VIOLATION,40.623079073,-74.159107757,360850303023010
VIOLATION,40.799232486,-73.933056198,360610194001000
VIOLATION,40.714572664,-73.98391315100001,360610014012001
VIOLATION,40.786731898,-73.941132468,360610162004000
VIOLATION,40.849329456999996,-73.93373230600001,360610271002002
VIOLATION,40.840300329,-73.914351868,360050223003000
VIOLATION,40.720625102,-73.985740728,360610030013001
VIOLATION,40.64606625,-73.948085275,360470826001001
VIOLATION,40.621701402,-73.995235701,360470250002004
VIOLATION,40.66070636,-73.941214844,360470806002003
VIOLATION,40.630934976,-74.11512640800001,360850105004005
VIOLATION,40.734345608000005,-73.981934631,360610048006000
VIOLATION,40.713269263,-73.911910717,360810595003004
VIOLATION,40.811393119,-73.922314872,360050041004001
VIOLATION,40.695566151,-73.97423505399999,360470185012005
VIOLATION,40.759278743,-73.980888288,360610125001000
VIOLATION,40.840415680999996,-73.910828006,360050225001000
VIOLATION,40.781602803,-73.962856404,360610143001013
VIOLATION,40.868904544,-73.896298417,360050409001006
VIOLATION,40.685420788,-73.954321283,360470229002000
VIOLATION,40.750678955,-73.885427478,360810283004000
VIOLATION,40.61948531,-74.039051835,360470052021000
VIOLATION,40.689472875,-73.928864571,360470387003001
VIOLATION,40.768467784,-73.95861457,360610126002000
VIOLATION,40.888108247,-73.844210234,360050426002006
VIOLATION,40.777646786,-73.982370607,360610159007000
VIOLATION,40.667073955999996,-73.894636843,360471156001002
VIOLATION,40.701831313,-73.98283065300001,360470021003018
VIOLATION,40.588628295999996,-73.983723858,360470308001000
VIOLATION,40.776544719,-73.949626381,360610146012000
VIOLATION,40.677605279,-73.82821878,360810100001003
VIOLATION,40.665917843,-73.769976599,360810306001004
VIOLATION,40.674344622,-73.870215438,360471196003000
VIOLATION,40.633035737,-73.914293613,360470956001004
VIOLATION,40.666266953000004,-73.910822911,360470924002000
VIOLATION,40.747881047,-73.99104019100001,360610101001006
VIOLATION,40.682315961,-73.922609456,360470381001001
VIOLATION,40.882862130999996,-73.90357449,360050287002000
VIOLATION,40.840811597,-73.904806403,360050167002010
VIOLATION,40.690580484,-73.762246892,360810394001006
VIOLATION,40.740610358000005,-74.00667384399999,360610079001000
VIOLATION,40.685904215,-73.82196315,360810158022004
VIOLATION,40.540859038,-74.197563937,360850208042007
VIOLATION,40.689330153,-73.949681448,360470251001000
VIOLATION,40.714554354,-74.007125746,360610021001003
VIOLATION,40.592418431999995,-73.78899638899999,360810972043002
VIOLATION,40.84032964,-73.89964259899999,360050167002003
VIOLATION,40.711618082,-73.957535276,360470523005001
VIOLATION,40.78170173,-73.82549121699999,360810907001000
VIOLATION,40.67081759,-73.935110087,360470353001000
VIOLATION,40.755052397,-73.86140998100001,360810379001003
VIOLATION,40.805182009,-73.9186305,360050025002000
VIOLATION,40.738340633,-74.001286084,360610077001000
VIOLATION,40.835326701,-73.87504022600001,360050062003001
VIOLATION,40.673781006999995,-73.89634945600001,360471144002002
VIOLATION,40.703968961,-73.940206502,360470489001000
VIOLATION,40.617422986,-74.158427906,360850303011015
VIOLATION,40.634524491,-74.028017703,360470068003000
VIOLATION,40.739222463000004,-73.90351533,360810245001003
VIOLATION,40.670722355,-73.766452479,360810330004001
VIOLATION,40.809596838000004,-73.949785598,360610222001000
VIOLATION,40.780865556,-73.917400034,360810103002004
VIOLATION,40.585322536,-73.939560272,360470608001023
VIOLATION,40.863542278000004,-73.89423881399999,360050399014001
VIOLATION,40.74843999,-73.982472171,360610082003001
VIOLATION,40.761609094,-73.968643215,360610112032000
VIOLATION,40.571257099,-74.09783231600001,360850112022018
VIOLATION,40.574825477,-73.99092661,360470326003000
VIOLATION,40.596198829,-73.986627896,360470300002003
VIOLATION,40.855176375999996,-73.930259822,360610279002002
VIOLATION,40.671190076,-73.909529381,360470906003000
VIOLATION,40.799169693,-73.964786154,360610189005000
VIOLATION,40.7883365,-73.939079866,360610162003001
VIOLATION,40.719372948,-73.77301362,360810476002006
VIOLATION,40.59323001,-73.957232488,360470584001002
VIOLATION,40.824884972,-73.899459937,360050131003006
VIOLATION,40.533402162,-74.18726032,360850176001004
VIOLATION,40.755443005,-73.94342324600001,360810025002000
VIOLATION,40.793763444,-73.815766228,360810981002000
VIOLATION,40.574825477,-73.99092661,360470326003000
VIOLATION,40.717686201999996,-74.00578051800001,360610033002007
VIOLATION,40.607936298,-74.003761384,360470178001003
VIOLATION,40.701739331,-73.743680192,360810534012003
VIOLATION,40.708986053000004,-73.966453307,360470547003002
VIOLATION,40.607996248,-74.010694242,360470172002001
VIOLATION,40.752788232,-73.86626922,360810379002004
VIOLATION,40.689500416,-73.789745705,360810270001000
VIOLATION,40.608613666,-74.167072262,360850291031006
VIOLATION,40.676528607,-73.929000954,360470307003002
VIOLATION,40.844001878,-73.884760755,360050363004000
VIOLATION,40.844001878,-73.884760755,360050363004000
VIOLATION,40.844001878,-73.884760755,360050363004000
VIOLATION,40.667607985,-73.87684317899999,360471118002004
VIOLATION,40.664099999,-73.943388978,360470331003000
VIOLATION,40.759278743,-73.980888288,360610125001000
VIOLATION,40.822985062,-73.85952336300001,360050042005003
VIOLATION,40.631940115999996,-74.156491648,360850231002004
VIOLATION,40.77611479,-73.979746125,360610157008000
VIOLATION,40.822802482,-73.900326617,360050129012000
VIOLATION,40.826276155,-73.94312815800001,360610231001001
VIOLATION,40.848674197,-73.917796563,360050215024000
VIOLATION,40.66156215,-73.925945955,360470884002002
VIOLATION,40.824304526,-73.922675571,360050059022000
VIOLATION,40.754843416,-73.98201209,360610096001006
VIOLATION,40.793817012,-73.943043929,360610172005000
VIOLATION,40.768476678,-73.82672805600001,360811161001002
VIOLATION,40.61506219,-74.07483377300001,360850036001000
VIOLATION,40.771403653,-73.89916881399999,360810123013008
VIOLATION,40.689252103,-73.983266596,360470037001002
VIOLATION,40.789981956,-73.970561913,360610177003002
VIOLATION,40.758982869,-73.919000975,360810155002001
VIOLATION,40.767078523,-73.82241402300001,360811159002007
VIOLATION,40.546978861999996,-74.198215315,360850170103000
VIOLATION,40.59975614,-73.987088117,360470298002000
VIOLATION,40.830264811,-73.906205469,360050145004000
VIOLATION,40.667359783,-73.89809329,360471134001005
VIOLATION,40.828493932,-73.90554671,360050185003000
VIOLATION,40.669045497,-73.881350107,360471164003002
VIOLATION,40.822281823000004,-73.901299316,360050129012000
VIOLATION,40.686113895,-73.958063527,360470229003000
VIOLATION,40.851357448,-73.92017892300001,360050205023001
VIOLATION,40.851357448,-73.92017892300001,360050205023001
VIOLATION,40.87044101,-73.859455652,360050342001001
VIOLATION,40.674807563,-74.001883301,360470085002001
VIOLATION,40.694388071999995,-73.987196009,360470011001002
VIOLATION,40.823223073,-73.889016879,360050119002000
VIOLATION,40.75808599,-73.973192967,360610100001004
VIOLATION,40.887332818000004,-73.84725001300001,360050424001003
VIOLATION,40.84617714,-73.918681558,360050215023001
VIOLATION,40.700592873000005,-73.815854197,360810142021007
VIOLATION,40.693262303000004,-73.941535932,360470281003000
VIOLATION,40.70868347,-73.956307185,360470527005004
VIOLATION,40.657351503,-73.95840237600001,360470796012000
VIOLATION,40.818396426999996,-73.920521939,360050067002002
VIOLATION,40.798841208,-73.952018585,360610216001002
VIOLATION,40.741506303,-73.97973860100001,360610066001000
VIOLATION,40.741506303,-73.97973860100001,360610066001000
VIOLATION,40.702247038,-73.788183525,360810440001002
VIOLATION,40.823034340999996,-73.948315758,360610227001002
VIOLATION,40.633866026999996,-74.026817668,360470068003001
VIOLATION,40.760420311,-73.860734622,360810373002002
VIOLATION,40.67919247,-73.941277867,360470271001004
VIOLATION,40.832354938,-73.85903742100001,360050072003004
VIOLATION,40.815695332,-73.928462318,360050051001003
VIOLATION,40.593352816999996,-73.95536724899999,360470586002004
VIOLATION,40.65969545,-73.90673363399999,360470918001005
VIOLATION,40.795814831,-73.937101065,360610188002001
VIOLATION,40.672175418,-73.78828263300001,360810788001000
VIOLATION,40.761646977,-73.910193451,360810147002002
VIOLATION,40.541379364,-74.212079413,360850208013009
VIOLATION,40.764681484,-73.87131733300001,360810357002008
VIOLATION,40.682636495,-73.835762989,360810094002000
VIOLATION,40.685809873000004,-73.75432054699999,360810376003006
VIOLATION,40.74516245,-73.89155766,360810265001000
VIOLATION,40.642323356999995,-73.91330157600001,360470958001001
VIOLATION,40.746754576,-73.981588414,360610072002000
VIOLATION,40.76421773,-73.963183773,360610118008000
VIOLATION,40.813045365,-73.946260732,360610226003003
VIOLATION,40.691214771999995,-73.984387563,360470015003006
VIOLATION,40.574301425,-73.994072789,360470342001000
VIOLATION,40.655985957,-73.954723468,360470802002003
VIOLATION,40.674023911,-73.952894278,360470221003001
VIOLATION,40.803237679,-73.944599884,360610198002000
VIOLATION,40.631626401999995,-74.16105201100001,360850319011000
VIOLATION,40.728012636,-73.73060121399999,360811621003004
VIOLATION,40.696592115,-73.783390715,360810414002001
VIOLATION,40.802326531,-73.966128146,360610195003002
VIOLATION,40.823892169000004,-73.914004444,360050141003003
VIOLATION,40.83462336,-73.92076635800001,360050197003002
VIOLATION,40.745364409000004,-73.996583812,360610091002002
VIOLATION,40.607996248,-74.010694242,360470172002001
VIOLATION,40.745633917,-73.917256049,360810253011001
VIOLATION,40.676396659,-73.874205983,360471196001007
VIOLATION,40.810865737,-73.888398079,360050093006005
VIOLATION,40.542005899,-74.168596763,360850170112012
VIOLATION,40.650213714,-73.884212552,360471058012000
VIOLATION,40.692829411,-73.825630063,360810148001010
VIOLATION,40.664099999,-73.943388978,360470331003000
VIOLATION,40.635225033000005,-74.106641643,360850067001011
VIOLATION,40.740300408,-73.905935164,360810245001001
VIOLATION,40.86035924,-73.892154318,360050383021000
VIOLATION,40.674396606,-73.95146640899999,360470317011001
VIOLATION,40.740500115,-73.866391317,360810443021005
VIOLATION,40.692068798,-73.932370464,360470289002000
VIOLATION,40.58768503,-74.087271239,360850070002007
VIOLATION,40.679434458,-73.932112875,360470297002002
VIOLATION,40.612421278,-74.071171461,360850008001020
VIOLATION,40.755701989,-73.822707845,360810857003001
VIOLATION,40.797348115,-73.93054433100001,360610192003002
VIOLATION,40.797609365,-73.941321495,360610182003003
VIOLATION,40.7416892,-74.002985851,360610083001001
VIOLATION,40.675400861,-73.89381614,360471198002006
VIOLATION,40.799169693,-73.964786154,360610189005000
VIOLATION,40.644938862,-73.99794746,360470092001001
VIOLATION,40.828737302,-73.936231627,360610243021004
VIOLATION,40.590119728000005,-73.97421812600001,360470386001005
VIOLATION,40.688406843,-73.93164219399999,360470293001000
VIOLATION,40.7169185,-73.97822737199999,360610010023004
VIOLATION,40.84987892,-73.85821592100001,360050250002003
VIOLATION,40.816171303000004,-73.930315146,360050063002036
VIOLATION,40.826701321,-73.915774955,360050173002000
VIOLATION,40.724422266,-73.824194485,360810779022002
VIOLATION,40.694437966,-73.92425061,360470421001001
VIOLATION,40.842254636,-73.940674937,360610253006001
VIOLATION,40.760420311,-73.860734622,360810373002002
VIOLATION,40.812905977,-73.901443273,360050083004000
VIOLATION,40.651940039,-73.962006001,360470508043000
VIOLATION,40.823038163,-73.917210387,360050069002001
VIOLATION,40.674676681,-73.900450652,360471144001002
VIOLATION,40.84055694,-73.928417514,360050201001015
